DISTRICT,YEAR,MONTH,FORTNIGHT,MEAN_TEMP,RAINFALL,HUMIDITY,WIND_SPEED,TEMP_RISE,RAINFALL_DEFICIT,HUMIDITY_DEFICIT,WIND_EXCESS,PREDICTED_TRIGGER,SUM_INSURED,PREMIUM_RATE,FARMER_PREMIUM,GOVT_PREMIUM,TOTAL_PREMIUM,PAYOUT_AMOUNT
Sindhudurg,2023,4,2,30.89666667,1.84,58.32266667,2.402,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,5,1,30.577,10.57,63.47866667,2.551333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,5,2,31.1934375,17.41,63.895625,2.8625,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,6,1,30.264,53.48,72.05466667,3.510666667,2.264,0,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2023,6,2,28.21566667,328.36,82.128,3.352,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,7,1,26.35366667,509.47,90.93933333,4.257333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,7,2,25.9228125,745.24,92.23875,4.71875,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,8,1,26.09666667,69.65,89.046,3.428,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,8,2,26.3453125,118.85,88.21,2.678125,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,9,1,26.38666667,96.77,89.02066667,2.727333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,9,2,26.373,308.44,90.05,2.670666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,10,1,26.92266667,66.74,86.42533333,2.12,0,0,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,10,2,27.055625,9.12,77.454375,1.94875,0,30.88,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2023,11,1,26.90766667,33.43,79.79,1.83,0.907666667,1.57,0,0,NO,10000,0.02,20,180,200,0
Sindhudurg,2023,11,2,26.79566667,5.73,77.13066667,2.153333333,1.795666667,24.27,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2023,12,1,26.95866667,0.67,69.05,2.023333333,2.958666667,24.33,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2023,12,2,27.2728125,0,56.533125,2.516875,4.2728125,20,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,1,1,27.50733333,4.37,60.59733333,2.339333333,5.507333333,15.63,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,1,2,26.598125,0,57.898125,2.280625,3.598125,25,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,2,1,28.95166667,0,48.18066667,2.450666667,3.951666667,30,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,2,2,28.67678571,0,52.21714286,2.483571429,2.676785714,35,0,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,3,1,29.141,0.02,53.60866667,2.666666667,1.141,39.98,1.391333333,0,YES,10000,0.02,20,180,200,5000
Sindhudurg,2024,3,2,30.665625,0.19,54.2975,2.6125,1.665625,44.81,5.7025,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,1,1,22.16033333,0,27.25733333,1.655333333,0.160333333,20,7.742666667,0,NO,10000,0.02,20,180,200,0
Solapur,2019,1,2,22.5675,0.13,33.17375,2.0475,0,24.87,6.82625,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,2,1,25.04733333,0,34.75866667,2.164666667,0.047333333,30,10.24133333,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,2,2,27.72538462,0,24.33615385,1.953076923,1.725384615,35,25.66384615,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,3,1,28.45633333,0,24.35666667,2.146666667,0.456333333,40,30.64333333,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,3,2,31.30125,2.92,20.94625,2.269375,2.30125,42.08,39.05375,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,4,1,33.09666667,12.86,25.33,2.192666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,4,2,33.61633333,1.05,24.92466667,2.564,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,5,1,32.96166667,0.01,31.028,3.643333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,5,2,35.1,3.17,26.2675,3.345625,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,6,1,31.971,37.7,53.77733333,3.618666667,3.971,7.3,6.222666667,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,6,2,29.15633333,49.3,65.596,4.371333333,0.156333333,0.7,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,7,1,28.013,23.73,71.28333333,5.537333333,0,31.27,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,7,2,27.681875,48.18,73.101875,4.305625,0,11.82,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,8,1,26.83466667,72.64,76.27,6.332,0,0,0,0.332,NO,10000,0.02,20,180,200,0
Solapur,2019,8,2,27.5446875,24.65,71.835,4,0,45.35,3.165,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,9,1,26.892,42.62,76.448,4.648666667,0,12.38,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,9,2,26.732,149.36,78.862,2.384666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,10,1,25.97666667,74.58,78.304,1.502666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,10,2,25.090625,148.14,83.19375,2.131875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2019,11,1,25.02466667,6.55,77.39733333,1.648,0,28.45,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,11,2,22.902,0,75.82,2.039333333,0,30,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,12,1,23.30333333,3.36,74.64733333,1.945333333,0,21.64,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2019,12,2,23.1296875,0.04,71.338125,1.9775,0.1296875,19.96,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,1,1,22.71533333,0.84,65.47133333,1.873333333,0.715333333,19.16,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,1,2,23.4621875,0.03,57.1025,1.865625,0.4621875,24.97,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,2,1,24.866,0.07,51.09266667,2.167333333,0,29.93,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,2,2,26.23357143,0.74,31.66214286,2.202142857,0.233571429,34.26,18.33785714,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,3,1,27.84633333,6.99,39.738,2.298,0,33.01,15.262,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,3,2,30.9415625,10.64,30.196875,1.999375,1.9415625,34.36,29.803125,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,4,1,32.544,8.29,29.85866667,2.232666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,4,2,33.91333333,4.31,30,2.438666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,5,1,34.60633333,14.62,32.20866667,2.398,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,5,2,34.1178125,4.45,36.01625,3.42875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,6,1,29.125,49.1,64.28333333,4.527333333,1.125,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,6,2,27.82366667,190.82,75.4,3.363333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,7,1,26.59433333,85.57,78.482,4.448666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,7,2,26.751875,108.83,79.210625,2.5025,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,8,1,26.59633333,56.49,80.95533333,5.059333333,0,8.51,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,8,2,26.4809375,40.54,80.363125,3.913125,0,29.46,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,9,1,27.08,80.16,78.21866667,2.128666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,9,2,25.82866667,87.14,83.33866667,3.165333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,10,1,26.112,203.33,80.70866667,2.095333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,10,2,25.5121875,44.19,78.6025,1.431875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2020,11,1,22.97066667,0,74.76266667,2.094666667,0,35,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,11,2,24.116,0.69,77.87333333,2.288,0,29.31,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,12,1,22.56766667,0,71.47133333,1.861333333,0,25,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2020,12,2,21.156875,0,68.755625,1.8825,0,20,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,1,1,23.78566667,1.58,69.76466667,1.93,1.785666667,18.42,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,1,2,24.65875,0,53.75875,1.455,1.65875,25,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,2,1,23.33933333,0,41.22066667,1.916666667,0,30,3.779333333,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,2,2,26.20538462,1.57,37.88,2.004615385,0.205384615,33.43,12.12,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,3,1,28.406,0,22.03066667,1.984666667,0.406,40,32.96933333,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,3,2,31.0621875,1.06,22.98625,2.2,2.0621875,43.94,37.01375,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,4,1,31.385,27.43,32.87866667,2.028666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,4,2,31.90933333,7.66,36.29,1.817333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,5,1,31.38633333,48.59,50.35266667,2.02,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,5,2,30.230625,25.13,61.466875,4.26125,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,6,1,28.49033333,54.16,68.482,3.76,0.490333333,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,6,2,27.64633333,67.98,71.844,4.470666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,7,1,27.269,76.48,74.964,3.472666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,7,2,26.844375,82.63,77.588125,5.605,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,8,1,27.502,5.54,73.04466667,4.180666667,0,59.46,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,8,2,26.1534375,66.57,76.569375,3.00125,0,3.43,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,9,1,26.617,75.7,78.612,4.094,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,9,2,26.35633333,109.73,78.16133333,2.889333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,10,1,26.28933333,84.97,80.974,1.713333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,10,2,24.9728125,1.73,73.65375,2.14375,0,38.27,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,11,1,24.096,7.37,77.30733333,2.108,0,27.63,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2021,11,2,24.93633333,29.78,79.20333333,2.308,0,0.22,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,12,1,23.36433333,20.13,76.99466667,2.004666667,0,4.87,0,0,NO,10000,0.02,20,180,200,0
Solapur,2021,12,2,21.5078125,0.13,65.593125,1.604375,0,19.87,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,1,1,22.15033333,0.12,65.864,1.937333333,0.150333333,19.88,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,1,2,21.481875,0,53.36875,1.8925,0,25,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,2,1,23.56233333,0,41.51333333,1.664,0,30,3.486666667,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,2,2,26.55923077,0,33.32538462,2.12,0.559230769,35,16.67461538,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,3,1,28.63966667,0.6,26.70133333,2.198666667,0.639666667,39.4,28.29866667,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,3,2,31.73875,2.34,23.364375,1.8575,2.73875,42.66,36.635625,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,4,1,33.24466667,4.09,26.77733333,1.713333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,4,2,31.42566667,28.52,41.54933333,2.131333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,5,1,33.67833333,6.78,35.876,3.180666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,5,2,31.2440625,44.74,53.361875,3.95875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,6,1,30.46266667,19.03,55.65466667,3.617333333,2.462666667,25.97,4.345333333,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,6,2,28.148,80.58,68.37133333,3.672666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,7,1,26.34266667,120.84,77.88533333,5.737333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,7,2,26.58125,66.76,77.975,3.43875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,8,1,25.932,117.31,80.74533333,4.693333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,8,2,26.595,29.5,77.565,3.550625,0,40.5,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,9,1,26.505,124.81,80.83266667,2.351333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,9,2,26.02866667,18.72,78.00533333,2.804,0,31.28,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,10,1,25.82,79.11,81.472,2.156,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,10,2,23.59,53.17,74.588125,1.8975,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2022,11,1,22.94566667,0,73.21533333,2.104,0,35,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,11,2,22.42166667,0.31,70.76066667,1.783333333,0,29.69,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,12,1,23.19233333,1.19,71.65066667,1.987333333,0,23.81,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2022,12,2,23.941875,0,61.64625,1.645625,0.941875,20,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,1,1,22.204,0,51.48533333,1.661333333,0.204,20,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,1,2,23.7596875,0.04,45.633125,1.9025,0.7596875,24.96,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,2,1,25.23966667,0,25.146,2.082,0.239666667,30,19.854,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,2,2,26.85692308,0,19.29461538,1.974615385,0.856923077,35,30.70538462,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,3,1,27.91733333,0.05,26.00066667,2.151333333,0,39.95,28.99933333,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,3,2,27.9246875,5.44,36.893125,2.306875,0,39.56,23.106875,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,4,1,30.54733333,11.67,32.97,2.158,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,4,2,31.39066667,36.93,38.62533333,1.882666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,5,1,31.07333333,11.22,50.31733333,2.238,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,5,2,33.7790625,6.23,34.099375,2.841875,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,6,1,32.56633333,7.41,46.11666667,4.602,4.566333333,37.59,13.88333333,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,6,2,30.04533333,36.6,58.236,5.234,1.045333333,13.4,6.764,0,NO,10000,0.02,20,180,200,0
Solapur,2023,7,1,27.576,70.78,73.348,4.776666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,7,2,26.309375,125.05,78.890625,5.615625,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,8,1,27.52966667,10.48,72.64866667,4.634,0,54.52,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,8,2,27.78375,16.15,70.176875,3.716875,0,53.85,4.823125,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,9,1,27.863,34.96,72.06,3.826,0,20.04,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,9,2,27.47666667,99,75.80733333,2.783333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,10,1,26.61566667,38.56,70.42866667,2.157333333,0,6.44,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,10,2,25.650625,0.06,62.990625,2.06125,0,39.94,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,11,1,25.61466667,18.92,69.08866667,1.944666667,0,16.08,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,11,2,25.71833333,29.01,65.15666667,2.153333333,0.718333333,0.99,0,0,NO,10000,0.02,20,180,200,0
Solapur,2023,12,1,23.828,1.07,64.562,2.040666667,0,23.93,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2023,12,2,22.9546875,0,49.8675,2.244375,0,20,0,0,NO,10000,0.02,20,180,200,0
Solapur,2024,1,1,24.901,0.73,45.468,2.258666667,2.901,19.27,0,0,YES,10000,0.02,20,180,200,5000
Solapur,2024,1,2,24.3065625,0,36.74,1.653125,1.3065625,25,3.26,0,YES,10000,0.02,20,180,200,5000
Solapur,2024,2,1,26.978,0,32.94333333,1.742,1.978,30,12.05666667,0,YES,10000,0.02,20,180,200,5000
Solapur,2024,2,2,27.41642857,0.17,28.61,2.117142857,1.416428571,34.83,21.39,0,YES,10000,0.02,20,180,200,5000
Solapur,2024,3,1,29.08366667,0,24.97866667,2.161333333,1.083666667,40,30.02133333,0,YES,10000,0.02,20,180,200,5000
Solapur,2024,3,2,31.844375,0.56,24.915,2.0525,2.844375,44.44,35.085,0,YES,10000,0.02,20,180,200,5000
Thane,2019,1,1,24.76833333,0,31.57933333,2.062666667,2.768333333,20,3.420666667,0,YES,10000,0.02,20,180,200,5000
Thane,2019,1,2,24.640625,0.27,37.41,2.45375,1.640625,24.73,2.59,0,YES,10000,0.02,20,180,200,5000
Thane,2019,2,1,25.81833333,0.17,39.09,2.296,0.818333333,29.83,5.91,0,YES,10000,0.02,20,180,200,5000
Thane,2019,2,2,27.27730769,0.09,42.10692308,2.256923077,1.277307692,34.91,7.893076923,0,YES,10000,0.02,20,180,200,5000
Thane,2019,3,1,27.26266667,0.25,48.282,2.338,0,39.75,6.718,0,YES,10000,0.02,20,180,200,5000
Thane,2019,3,2,30.83125,0.42,39.68375,2.106875,1.83125,44.58,20.31625,0,YES,10000,0.02,20,180,200,5000
Thane,2019,4,1,31.75266667,2.49,53.05666667,2.014666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,4,2,32.06433333,1.16,52.54866667,2.553333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,5,1,31.29633333,0.11,58.884,2.670666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,5,2,32.734375,0.31,57.7175,2.745625,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,6,1,31.717,89.02,67.06533333,3.450666667,3.717,0,0,0,YES,10000,0.02,20,180,200,5000
Thane,2019,6,2,29.30333333,347.67,79.81133333,3.207333333,0.303333333,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,7,1,27.21866667,556.36,90.826,3.861333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,7,2,27.1540625,540.62,90.81625,3.36125,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,8,1,26.47,522.35,92.13333333,4.658666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,8,2,26.60875,137.35,89.445625,2.353125,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,9,1,26.50533333,702.02,92.164,3.374666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,9,2,26.80133333,237.67,90.66933333,2.341333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,10,1,27.51466667,81.52,82.808,1.405333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,10,2,26.1978125,111.15,85.9775,2.131875,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,11,1,25.92866667,53.32,82.14866667,1.582666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2019,11,2,25.39766667,0.07,74.98066667,1.953333333,0.397666667,29.93,0,0,YES,10000,0.02,20,180,200,5000
Thane,2019,12,1,24.894,1.09,77.37133333,1.877333333,0.894,23.91,0,0,YES,10000,0.02,20,180,200,5000
Thane,2019,12,2,24.1553125,1.81,76.17625,1.94375,1.1553125,18.19,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,1,1,22.03233333,0.13,74.15733333,2.162666667,0.032333333,19.87,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,1,2,22.8728125,0.03,61.70625,1.86875,0,24.97,0,0,YES,10000,0.02,20,180,200,5000
Thane,2020,2,1,24.6,0.08,56.33533333,2.203333333,0,29.92,0,0,YES,10000,0.02,20,180,200,5000
Thane,2020,2,2,27.98321429,0.11,42.97285714,2.049285714,1.983214286,34.89,7.027142857,0,YES,10000,0.02,20,180,200,5000
Thane,2020,3,1,26.10533333,0.74,54.35733333,2.176,0,39.26,0.642666667,0,YES,10000,0.02,20,180,200,5000
Thane,2020,3,2,30.826875,3.33,44.63875,2.19375,1.826875,41.67,15.36125,0,YES,10000,0.02,20,180,200,5000
Thane,2020,4,1,32.02366667,2.54,49.76933333,2.188,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,4,2,33.1,2.6,52.54066667,2.398666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,5,1,33.258,5.85,55.54466667,2.632,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,5,2,33.0278125,1.57,58.909375,3.1575,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,6,1,28.665,280.47,79.54066667,2.573333333,0.665,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,6,2,28.44666667,182.61,86.16733333,2.646666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,7,1,27.38466667,544.03,90.24533333,4.018,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,7,2,26.9778125,234.68,90.1125,2.499375,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,8,1,26.80066667,735.83,92.234,4.260666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,8,2,26.3953125,467.53,92.353125,3.54875,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,9,1,27.144,146.21,89.934,1.700666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,9,2,26.49633333,217.85,90.42133333,1.996,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,10,1,27.62966667,111.68,84.884,1.406,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,10,2,26.9890625,68.67,80.8075,1.520625,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,11,1,25.21533333,0.05,73.66,2.022666667,0,34.95,0,0,YES,10000,0.02,20,180,200,5000
Thane,2020,11,2,25.73733333,0.43,78.32466667,1.715333333,0.737333333,29.57,0,0,YES,10000,0.02,20,180,200,5000
Thane,2020,12,1,24.76633333,11.98,72.684,1.733333333,0.766333333,13.02,0,0,NO,10000,0.02,20,180,200,0
Thane,2020,12,2,23.2771875,0.25,66.370625,1.945625,0.2771875,19.75,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,1,1,25.801,8.27,70.57666667,1.510666667,3.801,11.73,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,1,2,24.950625,0,53.49375,1.523125,1.950625,25,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,2,1,25.441,0.01,45.02066667,2.017333333,0.441,29.99,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,2,2,27.56153846,11.37,52.04230769,2.008461538,1.561538462,23.63,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,3,1,30.28166667,0.02,36.86066667,2.160666667,2.281666667,39.98,18.13933333,0,YES,10000,0.02,20,180,200,5000
Thane,2021,3,2,31.5309375,2.3,37.75875,2.14,2.5309375,42.7,22.24125,0,YES,10000,0.02,20,180,200,5000
Thane,2021,4,1,31.91166667,4.05,50.00866667,1.95,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,4,2,32.15733333,3.62,52.06933333,2.138666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,5,1,33.22666667,10.74,50.576,2.199333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,5,2,29.5990625,317.88,78.65,3.39125,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,6,1,28.69966667,336.29,84.558,2.693333333,0.699666667,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,6,2,27.527,320.05,88.19266667,3.208,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,7,1,27.422,337.85,88.228,2.690666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,7,2,26.7253125,714.28,91.105625,4.54875,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,8,1,26.76566667,126.57,88.75133333,3.028666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,8,2,26.3190625,251.94,88.975625,1.87375,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,9,1,26.57133333,335.14,91.82,3.264666667,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,9,2,26.45933333,236.64,90.41333333,2.284,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,10,1,27.92466667,72.06,85.76133333,1.357333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,10,2,25.490625,0.71,77.32,1.751875,0,39.29,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,11,1,25.60233333,10.25,76.57066667,1.907333333,0,24.75,0,0,YES,10000,0.02,20,180,200,5000
Thane,2021,11,2,26.312,39.56,81.228,1.85,1.312,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,12,1,23.89566667,70.65,78.39333333,1.859333333,0,0,0,0,NO,10000,0.02,20,180,200,0
Thane,2021,12,2,22.24375,0,72.41625,1.76875,0,20,0,0,NO,10000,0.02,20,180,200,0
Thane,2022,1,1,21.92866667,1.79,75.024,1.702,0,18.21,0,0,NO,10000,0.02,20,180,200,0
Thane,2022,1,2,21.9934375,0.42,61.345,1.956875,0,24.58,0,0,YES,10000,0.02,20,180,200,5000
Thane,2022,2,1,23.36566667,0.02,59.99133333,1.876,0,29.98,0,0,YES,10000,0.02,20,180,200,5000
Thane,2022,2,2,26.16038462,0.23,52.93846154,1.67,0.160384615,34.77,0,0,YES,10000,0.02,20,180,200,5000
Thane,2022,3,1,30.254,0.64,35.58466667,2.432666667,2.254,39.36,19.41533333,0,YES,10000,0.02,20,180,200,5000
Thane,2022,3,2,31.7121875,5.58,47.433125,2.06375,2.7121875,39.42,12.566875,0,YES,10000,0.02,20,180,200,5000
